molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value,pIC50,assay_chembl_id,target_family,assay_type,compound_class,toxicity_risk,solubility_level,num_h_donors,num_h_acceptors,tpsa,num_rotatable_bonds,lipinski_compliant
CHEMBL10,CHEMBL260,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,290.0,6.537602002101044,CHEMBL732625,MAP kinase p38 alpha,B,Small Molecule,4,2,1.0,3.0,64.63,4.0,1
CHEMBL336538,CHEMBL3590,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,900.0,6.045757490560675,CHEMBL693215,Hormone sensitive lipase,B,Small Molecule,5,1,0.0,6.0,60.25000000000001,3.0,1
CHEMBL336538,CHEMBL1914,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,410.0,6.3872161432802645,CHEMBL654878,Butyrylcholinesterase,B,Small Molecule,2,4,0.0,6.0,60.25000000000001,3.0,1
CHEMBL336538,CHEMBL220,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1,800.0,6.096910013008056,CHEMBL643384,Acetylcholinesterase,B,Small Molecule,5,1,0.0,6.0,60.25000000000001,3.0,1
CHEMBL131051,CHEMBL3590,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1,250.0,6.6020599913279625,CHEMBL693215,Hormone sensitive lipase,B,Small Molecule,3,3,0.0,6.0,60.25000000000001,4.0,1
CHEMBL131051,CHEMBL220,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1,50000.0,4.301029995663981,CHEMBL643384,Acetylcholinesterase,B,Small Molecule,1,3,0.0,6.0,60.25000000000001,4.0,1
CHEMBL131051,CHEMBL1914,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1,50000.0,4.301029995663981,CHEMBL654878,Butyrylcholinesterase,B,Small Molecule,3,3,0.0,6.0,60.25000000000001,4.0,1
CHEMBL131051,CHEMBL2060,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1,50000.0,4.301029995663981,CHEMBL711027,Lipoprotein lipase,B,Small Molecule,1,2,0.0,6.0,60.25000000000001,4.0,1
CHEMBL131051,CHEMBL2127,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)c1ccccc1,50000.0,4.301029995663981,CHEMBL707395,Hepatic lipase,B,Small Molecule,1,2,0.0,6.0,60.25000000000001,4.0,1
CHEMBL308339,CHEMBL203,N#CC(C#N)=C1C(=O)NC(=O)NC1=O,1400000.0,2.853871964321762,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,3,4,2.0,5.0,122.85,0.0,1
CHEMBL78174,CHEMBL203,N#CC(C#N)=Cc1ccc(C(=O)O)cc1,430000.0,3.3665315444204134,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,3,4,1.0,3.0,84.88000000000001,2.0,1
CHEMBL559014,CHEMBL205,CN1CCN(Cc2ccccc2S(=O)(=O)c2csc(S(N)(=O)=O)c2)CC1.Cl,23.0,7.638272163982407,CHEMBL656569,Carbonic anhydrase II,B,Small Molecule,2,4,1.0,7.0,100.78,5.0,1
CHEMBL553909,CHEMBL205,CN(C)Cc1cc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)ccc1O.Cl,7.0,8.154901959985743,CHEMBL656569,Carbonic anhydrase II,B,Small Molecule,3,1,2.0,7.0,130.91,5.0,1
CHEMBL355500,CHEMBL3047,O=C(NS(=O)(=O)Cc1ccccc1)c1ccc(C(=O)O)nc1,3000.0,5.522878745280337,CHEMBL765596,Hypoxia-inducible factor prolyl 4-hydroxylase,B,Small Molecule,3,3,2.0,5.0,113.43,5.0,1
CHEMBL301966,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCCN(C)C)C(C)C,2.4,8.619788758288394,CHEMBL803388,Renin,B,Peptide,1,3,3.0,9.0,138.9,24.0,0
CHEMBL301966,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCCN(C)C)C(C)C,12.0,7.920818753952375,CHEMBL803387,Renin,B,Peptide,2,4,3.0,9.0,138.9,24.0,0
CHEMBL95813,CHEMBL248,C=CC[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,300.0,6.522878745280337,CHEMBL675350,Leukocyte elastase,B,Small Molecule,2,4,1.0,3.0,62.3,6.0,1
CHEMBL416688,CHEMBL1983,CN(Cc1ccccc1)C1CCN(CC(F)Cc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,5.4,8.267606240177031,CHEMBL616910,Serotonin 1d (5-HT1d) receptor,B,Small Molecule,1,2,1.0,5.0,52.98,8.0,1
CHEMBL330647,CHEMBL248,C[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,25000.0,4.6020599913279625,CHEMBL675350,Leukocyte elastase,B,Small Molecule,2,2,1.0,3.0,62.3,4.0,1
CHEMBL2303890,CHEMBL3890,O=C(O)Cc1cccc(-c2cc(CCCCCc3ccc(O[C@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,400000.0,3.397940008672037,CHEMBL802070,Selectin E,B,Peptide,5,2,10.0,14.0,273.36,18.0,0
CHEMBL2303890,CHEMBL5378,O=C(O)Cc1cccc(-c2cc(CCCCCc3ccc(O[C@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,300000.0,3.5228787452803374,CHEMBL810702,P-selectin,B,Peptide,3,3,10.0,14.0,273.36,18.0,0
CHEMBL2303890,CHEMBL3161,O=C(O)Cc1cccc(-c2cc(CCCCCc3ccc(O[C@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,300000.0,3.5228787452803374,CHEMBL810875,Leukocyte adhesion molecule-1,B,Peptide,5,4,10.0,14.0,273.36,18.0,0
CHEMBL2303872,CHEMBL5378,O=C(O)Cc1cccc(-c2cc(CCCSCCCSCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,500000.0,3.3010299956639813,CHEMBL810702,P-selectin,B,Peptide,4,3,10.0,16.0,273.36,24.0,0
CHEMBL2303872,CHEMBL3161,O=C(O)Cc1cccc(-c2cc(CCCSCCCSCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,5000000.0,2.3010299956639813,CHEMBL810875,Leukocyte adhesion molecule-1,B,Peptide,4,2,10.0,16.0,273.36,24.0,0
CHEMBL10003,CHEMBL4611,O=c1oc(NCCc2ccccc2I)nc2ccccc12,62500.0,4.204119982655925,CHEMBL655961,Complement C1r,B,Small Molecule,2,1,1.0,4.0,55.13,4.0,1
CHEMBL10378,CHEMBL4611,O=c1oc(-c2ccccc2I)nc2ccccc12,16700.0,4.777283528852417,CHEMBL655961,Complement C1r,B,Small Molecule,1,2,0.0,3.0,43.1,1.0,1
CHEMBL10378,CHEMBL4611,O=c1oc(-c2ccccc2I)nc2ccccc12,50000.0,4.301029995663981,CHEMBL655960,Complement C1r,B,Small Molecule,5,3,0.0,3.0,43.1,1.0,1
CHEMBL10625,CHEMBL4611,CNc1nc2ccccc2c(=O)o1,62500.0,4.204119982655925,CHEMBL655961,Complement C1r,B,Small Molecule,3,3,1.0,4.0,55.13,1.0,1
CHEMBL43210,CHEMBL230,CS(=O)(=O)c1ccc(-c2cccn2-c2ccc(F)cc2)cc1,10200.0,4.991399828238082,CHEMBL762912,Cyclooxygenase-2,B,Small Molecule,2,4,0.0,3.0,39.07,3.0,1
CHEMBL298231,CHEMBL230,CS(=O)(=O)c1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(F)cc2)cc1,100000.0,4.0,CHEMBL762912,Cyclooxygenase-2,B,Small Molecule,1,3,1.0,4.0,76.37,6.0,1
CHEMBL44101,CHEMBL230,Cc1c(CO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,3880.0,5.411168274405792,CHEMBL762912,Cyclooxygenase-2,B,Small Molecule,4,4,1.0,4.0,59.3,4.0,1
CHEMBL44101,CHEMBL221,Cc1c(CO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,100000.0,4.0,CHEMBL768745,Cyclooxygenase-1,B,Small Molecule,4,1,1.0,4.0,59.3,4.0,1
CHEMBL44152,CHEMBL230,Cc1c(COc2ccc(Cl)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,30.0,7.522878745280337,CHEMBL762912,Cyclooxygenase-2,B,Small Molecule,4,2,0.0,4.0,48.3,6.0,0
CHEMBL44152,CHEMBL221,Cc1c(COc2ccc(Cl)cc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,100000.0,4.0,CHEMBL768745,Cyclooxygenase-1,B,Small Molecule,3,1,0.0,4.0,48.3,6.0,0
CHEMBL43664,CHEMBL230,COc1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(C(C)=O)cc2)cc1,4600.0,5.337242168318426,CHEMBL762912,Cyclooxygenase-2,B,Small Molecule,4,5,1.0,4.0,68.53,7.0,1
CHEMBL329713,CHEMBL279,Cc1cccnc1Nc1ncc(-c2ccccc2)s1,13.0,7.886056647693163,CHEMBL812621,Vascular endothelial growth factor receptor 2,B,Small Molecule,1,2,1.0,4.0,37.81,3.0,1
CHEMBL112101,CHEMBL3921,COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2o1,800.0,6.096910013008056,CHEMBL872937,Heparanase,B,Peptide,2,2,2.0,8.0,131.2,9.0,0
CHEMBL165674,CHEMBL3402,Cc1ccc2nc3ccc(C(=O)O)cn3c(=O)c2c1,160000.0,3.795880017344075,CHEMBL640398,Alkaline phosphatase placental-like,B,Small Molecule,1,1,1.0,4.0,71.66999999999999,1.0,1
CHEMBL148958,CHEMBL3402,COc1cc2nc3ccc(-c4nn[nH]n4)cn3c(=O)c2cc1OC,340000.0,3.4685210829577446,CHEMBL640398,Alkaline phosphatase placental-like,B,Small Molecule,1,5,1.0,8.0,107.29,3.0,1
CHEMBL162480,CHEMBL3402,COc1ccc2nc3ccc(-c4nn[nH]n4)cn3c(=O)c2c1,140000.0,3.853871964321762,CHEMBL640398,Alkaline phosphatase placental-like,B,Small Molecule,4,2,1.0,7.0,98.06,2.0,1
CHEMBL318016,CHEMBL2334,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H]1CC(=O)OC1O,14000.0,4.853871964321762,CHEMBL658909,Caspase-3,B,Small Molecule,2,1,3.0,7.0,134.27,7.0,1
CHEMBL268473,CHEMBL4791,O=P(O)(O)C(Cc1ccc2c(c1)OCO2)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,93.0,7.031517051446065,CHEMBL675440,Endothelin-converting enzyme 1,B,Small Molecule,4,1,4.0,7.0,142.48000000000002,9.0,1
CHEMBL268473,CHEMBL1944,O=P(O)(O)C(Cc1ccc2c(c1)OCO2)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,0.6,9.221848749616356,CHEMBL754363,Neprilysin,B,Small Molecule,5,1,4.0,7.0,142.48000000000002,9.0,1
CHEMBL262253,CHEMBL2096973,CC(C)C[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(N)=O,100000.0,4.0,CHEMBL750674,Peptide N-myristoyltransferase,B,Peptide,5,1,13.0,13.0,359.5199999999999,26.0,0
CHEMBL544054,CHEMBL287,C/C(=N\C1CCCCC1)Nc1ccccc1C.Cl,9.0,8.045757490560675,CHEMBL804884,Sigma opioid receptor,B,Small Molecule,3,4,1.0,1.0,24.39,2.0,1
CHEMBL81364,CHEMBL2093863,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-n3cncn3)c2c1,241.0,6.617982957425132,CHEMBL765688,Phosphodiesterase 4,B,Small Molecule,1,4,0.0,7.0,78.61,4.0,1
CHEMBL81364,CHEMBL2093863,COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-n3cncn3)c2c1,239.88,6.620005959834258,CHEMBL768609,Phosphodiesterase 4,B,Small Molecule,5,5,0.0,7.0,78.61,4.0,1
CHEMBL450274,CHEMBL2093863,COc1ccc2c(c1)CN(C(=O)Cc1ccccc1)N=C2Cc1c(Cl)cncc1Cl,12.0,7.920818753952375,CHEMBL765688,Phosphodiesterase 4,B,Small Molecule,2,2,0.0,4.0,54.79,5.0,1
CHEMBL450274,CHEMBL2093863,COc1ccc2c(c1)CN(C(=O)Cc1ccccc1)N=C2Cc1c(Cl)cncc1Cl,12.02,7.92009553233328,CHEMBL768609,Phosphodiesterase 4,B,Small Molecule,4,1,0.0,4.0,54.79,5.0,1
CHEMBL27753,CHEMBL2002,Nc1ccc2cnccc2c1N,5000.0,5.301029995663981,CHEMBL615267,Inosine-5'-monophosphate dehydrogenase 2,B,Small Molecule,2,3,2.0,3.0,64.92999999999999,0.0,1
CHEMBL302552,CHEMBL203,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,22.0,7.657577319177793,CHEMBL674637,Epidermal growth factor receptor erbB1,B,Peptide,3,2,4.0,7.0,124.26999999999998,7.0,0
CHEMBL302552,CHEMBL1913,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,100000.0,4.0,CHEMBL763442,Platelet-derived growth factor receptor beta,B,Peptide,2,3,4.0,7.0,124.26999999999998,7.0,0
CHEMBL302552,CHEMBL279,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,20000.0,4.698970004336019,CHEMBL816964,Vascular endothelial growth factor receptor 2,B,Peptide,3,4,4.0,7.0,124.26999999999998,7.0,0
CHEMBL158922,CHEMBL2845,C=C1[C@@H](O)[C@@H]2O[C@]3(CCCO3)CC[C@H]2O[C@@H]1[C@@H](O)C[C@H](C)[C@H]1O[C@@]2(CCCCO2)CC[C@H]1C,1000000.0,3.0,CHEMBL767316,Protein phosphatase 2C beta,B,Small Molecule,3,5,2.0,7.0,86.61000000000001,4.0,1
CHEMBL158922,CHEMBL4703,C=C1[C@@H](O)[C@@H]2O[C@]3(CCCO3)CC[C@H]2O[C@@H]1[C@@H](O)C[C@H](C)[C@H]1O[C@@]2(CCCCO2)CC[C@H]1C,1000000.0,3.0,CHEMBL768151,"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform",B,Small Molecule,2,3,2.0,7.0,86.61000000000001,4.0,1
CHEMBL322178,CHEMBL204,CC(O)[C@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N)C(=O)N[C@@H](C)Cc1ccccc1,260.0,6.585026652029182,CHEMBL649726,Thrombin,B,Peptide,4,2,6.0,7.0,215.07,15.0,0
CHEMBL57796,CHEMBL335,COC1=CC(=O)C(=O)c2ccccc21,29110.0,4.535957794561189,CHEMBL772435,Protein-tyrosine phosphatase 1B,B,Small Molecule,4,5,0.0,3.0,43.370000000000005,1.0,1
CHEMBL127355,CHEMBL2093869,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCC(CC(=O)O)C3=O)c(C(F)(F)F)c1,72.0,7.142667503568731,CHEMBL677856,Integrin alpha-IIb/beta-3,B,Small Molecule,5,2,4.0,4.0,133.34,5.0,1
CHEMBL83516,CHEMBL1929,CCCCCSc1nc(N)c(NC=O)c(O)n1,100000.0,4.0,CHEMBL823474,Xanthine dehydrogenase,B,Small Molecule,5,5,3.0,6.0,101.13,7.0,1
CHEMBL121664,CHEMBL4426,COC(=O)COc1cccn2c(CC3CCCCC3)c(C3CC3)c(C(=O)C(N)=O)c12,160.0,6.795880017344075,CHEMBL760953,Phospholipase A2 group 1B,B,Small Molecule,4,4,1.0,6.0,100.1,8.0,1
CHEMBL332532,CHEMBL4426,COC(=O)COc1cccn2c(Cc3cccc4ccccc34)c(C3CC3)c(C(=O)C(N)=O)c12,23.0,7.638272163982407,CHEMBL760952,Phospholipase A2 group 1B,B,Small Molecule,1,5,1.0,6.0,100.1,8.0,1
CHEMBL332532,CHEMBL4426,COC(=O)COc1cccn2c(Cc3cccc4ccccc34)c(C3CC3)c(C(=O)C(N)=O)c12,200.0,6.698970004336019,CHEMBL760953,Phospholipase A2 group 1B,B,Small Molecule,4,5,1.0,6.0,100.1,8.0,1
CHEMBL67235,CHEMBL3102,Oc1ccc(Cn2cc[nH]c2=S)cc1Cl,1995.26,5.700000503883016,CHEMBL669437,Dopamine beta-hydroxylase,B,Small Molecule,3,5,2.0,3.0,40.95,2.0,1
CHEMBL124026,CHEMBL283,COc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2C(=O)NO)cc1,74.99,7.124996646399959,CHEMBL709184,Matrix metalloproteinase 3,B,Small Molecule,2,1,2.0,6.0,99.18000000000002,6.0,1
CHEMBL126255,CHEMBL236,C=CCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,3.0,8.522878745280337,CHEMBL750418,Delta opioid receptor,B,Small Molecule,3,5,0.0,2.0,23.550000000000004,7.0,0
CHEMBL126255,CHEMBL233,C=CCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,3330.0,5.47755576649368,CHEMBL749749,Mu opioid receptor,B,Small Molecule,2,3,0.0,2.0,23.550000000000004,7.0,0
CHEMBL126255,CHEMBL237,C=CCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,2290.0,5.640164517660112,CHEMBL857684,Kappa opioid receptor,B,Small Molecule,4,1,0.0,2.0,23.550000000000004,7.0,0
CHEMBL150027,CHEMBL332,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,32.0,7.494850021680094,CHEMBL715372,Matrix metalloproteinase-1,B,Small Molecule,3,4,2.0,8.0,130.42,7.0,1
CHEMBL150027,CHEMBL283,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,5.0,8.301029995663981,CHEMBL709523,Matrix metalloproteinase 3,B,Small Molecule,3,2,2.0,8.0,130.42,7.0,1
CHEMBL150027,CHEMBL4073,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,785.0,6.105130343254747,CHEMBL713450,Matrix metalloproteinase 7,B,Small Molecule,1,1,2.0,8.0,130.42,7.0,1
CHEMBL150027,CHEMBL280,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1,0.4,9.397940008672036,CHEMBL873935,Matrix metalloproteinase 13,B,Small Molecule,5,5,2.0,8.0,130.42,7.0,1
CHEMBL268567,CHEMBL3890,NC(=O)c1cc2c(Sc3ccc(Cl)cc3)cncc2s1,12.0,7.920818753952375,CHEMBL802927,Selectin E,B,Small Molecule,1,4,1.0,4.0,55.98,3.0,1
CHEMBL268567,CHEMBL3070,NC(=O)c1cc2c(Sc3ccc(Cl)cc3)cncc2s1,48.0,7.318758762624412,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,1,5,1.0,4.0,55.98,3.0,1
CHEMBL268567,CHEMBL3735,NC(=O)c1cc2c(Sc3ccc(Cl)cc3)cncc2s1,4000.0,5.3979400086720375,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,1,4,1.0,4.0,55.98,3.0,1
CHEMBL326271,CHEMBL3890,CNC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,7.0,8.154901959985743,CHEMBL802927,Selectin E,B,Small Molecule,4,4,1.0,4.0,51.22,3.0,1
CHEMBL326271,CHEMBL3070,CNC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,5.0,8.301029995663981,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,2,1,1.0,4.0,51.22,3.0,1
CHEMBL326271,CHEMBL3735,CNC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,1000.0,6.0,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,1,2,1.0,4.0,51.22,3.0,1
CHEMBL413309,CHEMBL1871,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1c(F)cccc1-3,900.0,6.045757490560675,CHEMBL647746,Androgen Receptor,B,Small Molecule,2,4,1.0,2.0,21.26,1.0,0
CHEMBL413309,CHEMBL2034,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1c(F)cccc1-3,250.0,6.6020599913279625,CHEMBL685254,Glucocorticoid receptor,B,Small Molecule,4,4,1.0,2.0,21.26,1.0,0
CHEMBL27577,CHEMBL1871,NC(=O)c1ccccc1O,1000.0,6.0,CHEMBL647749,Androgen Receptor,B,Small Molecule,1,4,2.0,2.0,63.32000000000001,1.0,1
CHEMBL2371070,CHEMBL1917,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@@H](C(=O)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,10000.0,5.0,CHEMBL805042,Somatostatin receptor 1,B,Peptide,4,2,12.0,14.0,349.36999999999995,14.0,0
CHEMBL2371070,CHEMBL1804,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@@H](C(=O)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,1000.0,6.0,CHEMBL807087,Somatostatin receptor 2,B,Peptide,4,3,12.0,14.0,349.36999999999995,14.0,0
CHEMBL2371070,CHEMBL2028,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@@H](C(=O)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,403.0,6.394694953858891,CHEMBL807105,Somatostatin receptor 3,B,Peptide,4,4,12.0,14.0,349.36999999999995,14.0,0
CHEMBL2371070,CHEMBL1853,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@@H](C(=O)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,5.4,8.267606240177031,CHEMBL807047,Somatostatin receptor 4,B,Peptide,2,5,12.0,14.0,349.36999999999995,14.0,0
CHEMBL2371070,CHEMBL1792,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)N(C)[C@@H](C(=O)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,1000.0,6.0,CHEMBL807065,Somatostatin receptor 5,B,Peptide,1,3,12.0,14.0,349.36999999999995,14.0,0
CHEMBL341437,CHEMBL3590,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1,9000.0,5.045757490560675,CHEMBL693215,Hormone sensitive lipase,B,Small Molecule,3,2,0.0,7.0,69.48,4.0,1
CHEMBL341437,CHEMBL1914,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1,4000.0,5.3979400086720375,CHEMBL654878,Butyrylcholinesterase,B,Small Molecule,5,1,0.0,7.0,69.48,4.0,1
CHEMBL341437,CHEMBL220,CCSc1nc(-c2ccc(OC)cc2)nn1C(=O)N1CCOCC1,50000.0,4.301029995663981,CHEMBL643384,Acetylcholinesterase,B,Small Molecule,5,2,0.0,7.0,69.48,4.0,1
CHEMBL309598,CHEMBL203,N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,13500.0,4.8696662315049934,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,2,3,4.0,6.0,128.5,1.0,1
CHEMBL78302,CHEMBL203,COc1ccc(C=C(C#N)C#N)cc1O,250000.0,3.6020599913279625,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,2,2,1.0,4.0,77.03999999999999,2.0,1
CHEMBL545057,CHEMBL205,CCN(CC)Cc1cc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,9.0,8.045757490560675,CHEMBL656569,Carbonic anhydrase II,B,Small Molecule,1,3,2.0,7.0,117.77,7.0,1
CHEMBL48591,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCC)C(C)C,1.5,8.823908740944319,CHEMBL803388,Renin,B,Peptide,4,2,3.0,8.0,135.66,22.0,0
CHEMBL48591,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCC)C(C)C,14.0,7.853871964321762,CHEMBL803387,Renin,B,Peptide,3,3,3.0,8.0,135.66,22.0,0
CHEMBL541090,CHEMBL4803,CC1CN=C(N)C1.Cl,14200.0,4.847711655616943,CHEMBL678360,"Nitric-oxide synthase, endothelial",B,Small Molecule,4,5,1.0,2.0,38.38,0.0,1
CHEMBL541090,CHEMBL3568,CC1CN=C(N)C1.Cl,4700.0,5.327902142064283,CHEMBL750653,"Nitric-oxide synthase, brain",B,Small Molecule,3,3,1.0,2.0,38.38,0.0,1
CHEMBL10396,CHEMBL4611,Cc1ccccc1Nc1nc2ccccc2c(=O)o1,31000.0,4.508638306165727,CHEMBL655961,Complement C1r,B,Small Molecule,4,1,1.0,4.0,55.13,2.0,1
